model,response,error,source_file,modality,asr,exists,audio_id,audio_duration,audio_language,audio_path,question,project_name,local_path
gemma4-12b,"Wannan matan tana da alamomin da suka fi nuna cewa naƙuda (ectopic pregnancy) ne, musamman saboda ciwon cikinta, fitar da jini, da kuma kihin da ba ya tsayawa. Naƙuda yana faru ne lokacin da ƙuraɗin juna ya zama a wani sashe na jikin mahaifiya in ba cikin mahaifiyance ba, wanda hakan na iya haddasa hatsari ga rayuwar mace idan ya fito daga jiki. Shi kuma cikin da ya lalace (miscarriage) yawanci yana zuwa da zafi mai tsanani da fitar da jini mai yawa a lokacin da juna ya riga ya girma. Dole ne a ba mata shawarar zuwa asibiti cikin gaggawa don yin hoton ciki (ultrasound) domin tabbatar da inda ƙuraɗin juna yake. Wannan bincike zai taimaka wajen kariya daga cutar jini mai yawa wadda za ta iya kashe ta.",,gemma4_12b_sahara_text_in_results.csv,text,sahara,True,45e433e5-ddf6-4b64-9462-1e2e7d3e4647,68.937,Hausa,http://speech-app.s3.amazonaws.com/static/audio/uploads/7d4330c0-1aaa-4b8f-a0f7-117dab970461/88d6631821d3bf7f31e475bef8705dec_IqgzdBXO.wav,"Mun ga wata mata mai juna biyu da sassafe yau tare da mijinta. Ta ce tana fama da matsanancin ciwo a cikinta, sannan bayanta ma yana mata ciwo, duk da cewa lokacin haihuwarta bai yi ba tukuna.
Mun tambaye ta wata nawa take da ciki, sai ta ce tana da ciki na wata shida da wasu kwanaki.
Sai muka sake tambayarta ko ciwon yana nan a lokacin ko kuma yana zuwa yana tafiya, sai ta ce ciwon yana nan a kai a kai.
Daga nan muka tambaye ta ko ta ga ruwa ko jini yana fitowa daga gabanta, sai ta ce eh, ta ga ruwa da kuma jini. Mun kuma tambaye ta wannan ciki na nawa ne gare ta, sai ta ce wannan ne cikinta na farko.
Tambayarmu ga likita ita ce: Shin waɗannan alamomin na iya nuna cewa nakuda ta fara ne kafin lokaci (haihuwa da wuri), ko kuma suna iya nuna cewa cikin ya lalace (zubar da ciki), ko kuwa wata matsala ce daban? Shin za mu iya ba wannan matan shawarar ta je a yi mata hoton ciki domin a gano abin da ke faruwa?",Translate_only_Eng_to_Hausa,/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Hausa/88d6631821d3bf7f31e475bef8705dec_IqgzdBXO.wav
gemma4-12b,"A gabanin wannan yanayin, ba za a iya ba uwar magani don ta yi wa jaririyar a gida ba, domin jaririyar tana fama da wahalar numfashi (respiratory distress) wanda alamar cuta ce mai tsanani. Wannan hali na hauhawa da saƙon numfashi yana nuna cewa jaririyar tana bukatar ganin likita nan take don a tantance ko akwai kumburin numfashi, cutar numfashi ta kwayar cuta (pneumonia), ko wani matsayin daji. Ba da maganin tari kawai ba zai iya kashewa, domin matsalar jaririyar ba tari ba ne kawai, face matsalar numfashi ce wadda ke bukatar magungunan na gaggawa kamar oxygen ko magungunan da za su rage kumburi. Ya kamata a fara cikakken duba jaririyar (physical examination) domin sanin matakin cutar da kuma yin allura ko magungunan gaggawa a asibiti. Dole ne a raba jaririyar zuwa sashen gaggawa (emergency) domin samu da kulawar da ta dace cikin sauri.",,gemma4_12b_sahara_text_in_results.csv,text,sahara,True,b20f51ff-f59b-4a3a-8d65-402cbba95bfd,98.412,Hausa,http://speech-app.s3.amazonaws.com/static/audio/uploads/2f393f94-7dff-4157-94e0-dab3cf72fe0d/7dabe21bd09af90a8b4bcafa39a1ec86_ydKYwm5k.wav,"Wata mata ta haihu a asibitinmu kimanin watanni shida da suka gabata. Yanzu ta dawo asibitin tare da mijinta da jaririyarsu mai watanni shida.
Mahaifiyar ta bayyana cewa kimanin kwanaki goma sha uku zuwa goma sha huɗu da suka gabata ne ta fara lura cewa jaririyar ta fara tari. Ta kuma ce tun kafin tari ya fara, tana yi wa jaririyar maganin mura.
Ta ce tun jiya tari ya ƙara tsananta sosai. Duk da cewa tari ya fara ƙaruwa tun kusan kwanaki uku da suka gabata, amma tun jiya ya zama mai tsanani ƙwarai.
Ta ce duk lokacin da take shayar da jaririyar nono, tana kuma ba ta wani maganin tari na ruwa da ake sayarwa a cikin kwalba, wanda take ci gaba da ba ta.
Sai ta ƙara da cewa tun daga jiya, tari ya yi tsanani matuƙa har ya sa jaririyar tana fama sosai wajen numfashi. Numfashinta yana kamar yana hauhawa da saukowa cikin ƴan daƙiƙu kaɗan-kaɗan, abin da ya tayar musu da hankali ƙwarai.
Saboda tsananin fargaba ne suka kawo jaririyar asibiti.
Tambaya ita ce: Shin za mu iya ba wannan uwa wani magani da za ta ba jaririyar a gida, alhali tana fama da wahalar numfashi tare da wannan tari? Shin ya dace mu rubuta mata maganin tari kawai, ko kuwa ya kamata a fara cikakken duba jaririyar kafin a rubuta kowane irin magani ko a yi mata allura?",Translate_only_Eng_to_Hausa,/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Hausa/7dabe21bd09af90a8b4bcafa39a1ec86_ydKYwm5k.wav
gemma4-12b,"Wannan hali na tari mai tsanani da ya karya numfashi na iya faruwa saboda cututtuka irin su asharin numfashi (asthma), cututtukan zuciya, ko kuma kumburin hanyoyin numfashi sakamakon cututtuka kamar pneumonia. Za a yi wa yaron gwajin saurin numfashi (peak flow), gwajin jini ko kwararar iska, da kuma sauraron saurin bugun zuciya da numfashi don gano matsalar. Maganin ya dogara da cutar, amma yawanci ana amfani da magungunan rage kumburi (bronchodilators) da na kiyaye numfashi. Ya kamata a kai yaron asibiti nan da nan domin samun tallafin numfashi (oxygen) da kuma maganin gaggawa don kare rayuwarsa. Shawara gare mai kula da shi ita ce ya guji abubuwan da ke tada tari, kamar wuta ko kura, kuma ya bibi tsarin magungin da likita ya ba shi.",,gemma4_12b_sahara_text_in_results.csv,text,sahara,True,34a33e3b-6f87-4c36-9ba9-d1ffa4178a1e,32.047,Hausa,http://speech-app.s3.amazonaws.com/static/audio/uploads/58341749-6b84-4d7e-8ccf-d62c4d31b68a/c84491109a94a389d443d2fee0fa1f4f_bnVHIIXY.wav,"Wani mai kula da yaro ya lura cewa yaron yana tari mai tsanani, har tari yana katse masa numfashi kuma yana fama da wahalar numfashi. Me zai iya sa yaro ya yi irin wannan tari mai tsanani har ya kasa yin numfashi yadda ya kamata? Wadanne gwaje-gwaje ne za a iya yi wa wannan yaro domin gano matsalar? Wane irin magani ne za a ba shi? Kuma wace shawara ce ya kamata a ba mai kula da wannan yaro?",Translate_only_Eng_to_Hausa,/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Hausa/c84491109a94a389d443d2fee0fa1f4f_bnVHIIXY.wav
gemma4-12b,Wannan yanayi yana nuna cewa mijinta yana da matsalar kiwon lafiya mai tsanani wadda ke bukatar ganin likita cikin gaggawa (emergency) domin ciwon kai mai matuƙar muni da taurin wuya na iya zama alamun ciwon jijiyoyin kwakwalwa (stroke) ko baraziyar kwakwalwa. Kurajen da suka bayyana da taurin wuya na iya nuna cututtuka kamar rashin jin dadin jiki (meningitis) ko kuma cututtukan numfashi da ke shafar jijiyoyin jiki. Matar ta kamata ta kai mijinta asibiti nan da yanzu don a yi masa gwajin kwakwalwa da jijiyoyi domin tabbatar da lafiyarsa. Kar ka ba shi kowane irin maganin gargajiya ko maganin ciwon kai a gida saboda hakan na iya ƙara haddasa matsalar. Tabbatar da cewa yana samun iska da ruwa yadda ya kamata yayin da ake jiran ganin likita.,,gemma4_12b_sahara_text_in_results.csv,text,sahara,True,9a57207a-3444-4d2f-878e-55328f52cbb2,133.418,Hausa,http://speech-app.s3.amazonaws.com/static/audio/uploads/8938b0a9-42ec-4f44-b4db-53c3ee25a70f/df03a8ce4737a1cf4e0f0d704d64446e_RkgwfSN4.wav,"Wata mata ta lura cewa mijinta yana da ciwon kai, kuma ciwon kan yana da matukar muni da ban tsoro da gaske. Ya kai matakin da mutumin yake da taurin wuya wanda ba zai iya juyar da shi hagu ko dama ba kamar yadda ya kamata. Yanzu ta lura da wasu kananan kuraje wadanda da babu su a jikin mutumin amma suka bayyana ba zato ba tsammani. Wannan ya tsoratar da matar cewa irin wannan abu da ya faru da mijinta mene ne zai iya haddasa shi kuma me za ta iya yi? Tambayar da na yi wa matar ita ce, ko mijinta ya taba yin zazzabi mai zafi kuma aka yi amfani da wani irin magani? Ta ce a'a. Ko kuma mutumin, gadon da yake kwanciya a kai abin da yake amfani da shi a matsayin matashin kai begen muna kada ya kasance ya kwanta ba daidai ba ne ya murgude wuyansa, matar ta ce a'a ba wai ya kwanta ba daidai ba ne ya murgude wuyansa ba, amma ciwon kan ya fara ne ba zato ba tsammani kuma yana tafiya tare da taurin wuya da kananan kuraje a jiki. Idan wani abu mai kama da wannan ya faru, me irin wannan mata za ta iya yi don taimakawa wajen kula da mijinta kuma ya dawo cikin koshin lafiyarsa na da?",Translate_only_Eng_to_Hausa,/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Hausa/df03a8ce4737a1cf4e0f0d704d64446e_RkgwfSN4.wav
gemma4-12b,"Waɗannan alamomin da Mijina yake da su, kamar yawan shan ruwa (polydipsia), yawan yin fitsari (polyuria), jin gajiya, da kuma lalacewar gani, suna nuna alamomin ciwon sukari (Diabetes Mellitus) sosai. Saboda ƙarancin sinadarin insulin ko rashin samar da shi, jiki ba zai iya amfani da sukari a matsayin makamashin ƙarfi ba, wanda hakan ke sa jiki yin fitsari don fitar da ƙarin sukari da ke cikin jini. Yawan fitsari yana sa jikin rasa ruwa, wanda ke haddasa ƙishirwa da kuma jinin ƙarfin gani idan jini ya yi ƙarancin ruwa. Ya kamata Mijina ya je asibiti nan da zarar domin a yi masa gwajin ƙarancin sukari a jini (Fast Blood Sugar) da gwajin sukari a cikin kwamoshi (HbA1c), tare da gwajin sarin jini. Ya kamata ya rage cin abinci mai ƙarin sukari da fatar kaza, ya ƙarfafa cin kayan lambu da sinadarin ruwa, kuma ya tabbatar da bin shawarar likita don kauce wa haɗarin lalacewar ƙwayar idaniya ko kway",,gemma4_12b_sahara_text_in_results.csv,text,sahara,True,64ccc704-de7b-4eb4-8fd7-b89632a6640a,119.359,Hausa,http://speech-app.s3.amazonaws.com/static/audio/uploads/73d69691-923d-4893-8a5d-954194980638/f7cb47bafdcaa714e5abac70acb51fb6_pMPxsVXy.wav,"Mijina yana da shekara arba'in, kuma kwatsam na lura cewa kusan tsawon makonni uku da suka wuce yana shan ruwa fiye da kima. Yayin da yake ƙara shan ruwa, haka kuma yake yawan yin fitsari. A gaskiya ma, da daddare yana iya tashi har sau goma kafin gari ya waye domin yin fitsari. Ya kuma dinga korafin cewa kullum yana jin gajiya. Haka kuma ya ɗan ƙara nauyi. Wani lokaci idanunsa sukan yi masa duhu, kuma yana cewa ba ya gani sosai idan ya tashi ya fara tafiya. Na lura cewa yana yin fitsari da yawa sosai kuma akai-akai.
Me zai iya haifar da wannan yawan yin fitsari da kuma ƙishirwa mai tsanani? Me ya sa yake shan ruwa da yawa amma kuma yana yawan yin fitsari haka? Shin waɗannan alamomin na iya nuna cewa yana da ciwon sukari , ko kuwa suna iya nuna wata cuta dabam?
Wadanne irin gwaje-gwajen likita ya kamata a yi masa domin a gano ainihin abin da ke faruwa? Me ya sa yake jin gajiya kullum? Me ke jawo yawan yin fitsarin? Shin hawan jini na iya haifar da irin waɗannan alamomin, ko kuwa rashin ruwa a jiki ne, ko wata cuta dabam?
Wadanne irin abinci da abubuwan sha ya kamata ya guje musu, kuma wadanne ya kamata a ƙarfafa masa ya ci ko ya sha? Wadanne matakai ya kamata ya ɗauka domin waɗannan alamomin su ragu ko su daina? Shin yana buƙatar zuwa asibiti domin a yi masa gwaje-gwaje, ko kuwa ba lallai ba ne?
Sau nawa ya kamata a rika yin gwajin ciwon sukari ko gwajin sikarin jini—akai-akai ne ko kuma lokaci-lokaci kawai? Wadanne cututtuka ne za su iya zama sanadin duk waɗannan alamomin da suke bayyana a jikinsa?",Translate_only_Eng_to_Hausa,/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Hausa/f7cb47bafdcaa714e5abac70acb51fb6_pMPxsVXy.wav
gemma4-12b,"Jaririyar tana cikin yanayi mai hadari, amma akwai damar ta rayu idan an samar mata da iskar oxygen da kulawar gaggawa domin magance matsalar numfashi. Matsalar numfashi tana nuna cewa jaririyar ta samu matsalar zagayen jini ko kuma kwayoyin halitta da ke dauke da oxygen (surfactant) sun yi karancin da ya kamata. Idan an samu kyakkyawar kulawa nan take, tana da damar samun lafiya, amma yiwuwar samun nakasa (disability) ya danganta da yawan lokacin da ta shafe ba tare da iska ba. Dole ne a bibiyar yanayin sa ne daidai domin ganin yadda keɓe da kuma yadda za a kare ta daga nakasa mai dorewa. Kuma yana da kyau a tabbatar ana bibiyar ta a asibiti domin magance duk wata matsala da za ta iya faruwa cikin gaggawa.",,gemma4_12b_sahara_text_in_results.csv,text,sahara,True,e174300e-3404-4a74-bbd8-edb6c2bd29bf,88.533,Hausa,http://speech-app.s3.amazonaws.com/static/audio/uploads/0f830e6c-7525-44a5-916e-46ff8c5fa21c/edb4c76bb4fdbdb9b8d1b32192df636b_OErW9bop.wav,"Na kai wata kawata mai juna biyu mai shekara goma sha takwas zuwa asibiti domin naƙudarta ta kama, kuma lokacin haihuwarta ya yi. Da muka isa asibitin, bayan likitoci sun gudanar da dukkan gwaje-gwajen da suka dace, sai aka gano cewa hawan jininta ya yi yawa. Bayan an kammala duk abin da ya kamata a yi, naƙudarta ta ci gaba. Ta shafe kusan awa goma sha biyu tana naƙuda. Mijinta yana kusa, sai likitoci suka ba da shawarar cewa ta amince a yi mata tiyatar haihuwa saboda ta daɗe sosai tana naƙuda. Amma kawata ta ƙi. Ta ce, ""A'a, ko kaɗan. Ina so in haihu ta hanyar farji kamar matan Ibraniyawa."" Daga ƙarshe ta haihu. Bayan awa goma sha biyu tana naƙuda, ta haifi jaririya mace mai kama da lafiyayyiya, kuma muka gode wa Allah. Amma abin da ya ba mu mamaki shi ne, jaririyar ba ta numfashi yadda ya kamata. Ma'aikatan lafiya suka ci gaba da motsa ta ta hanyar shafawa da dukan bayanta a hankali. Ta yi kuka, amma har yanzu numfashinta bai daidaita ba. Nan da nan suka ba ta iskar oxygen. Likita, don Allah, wannan jaririya za ta rayu kuwa? Kuma idan ta rayu, shin ba za ta iya samun nakasa ba?",Translate_only_Eng_to_Hausa,/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Hausa/edb4c76bb4fdbdb9b8d1b32192df636b_OErW9bop.wav
gemma4-12b,"Wannan yanayi yana nuna cewa yaron yana fama da cutar numfashi (respiratory infection), wadda yawanci take da zaune a ƙasarmu saboda kwayoyin cuta ko ƙura. Tari mai tsanani da wahalar numfashi suna faruwa ne saboda kumburin hanyoyin numfashi ko namijin sosai (mucus) da ke hana iska shigowa cikin sauƙi. Wannan yana sa yaro ya yi wahalar yin numfashi domin huhu ko kwayoyin cuta sun rage yadda huhun yake aiki. Ya kamata a kai yaron asibiti cikin gaggawa don a ba shi magungunan rage kumburi, maganin tari, da kuma kuma a tabbatar yana samun iska mai yawa. Idan yaron ya fara yin launin fuska ko ya daina yin kuka, dole ne a samar masa da iskar {oxygen} nan take don ceton rayuwarsa.",,gemma4_12b_sahara_text_in_results.csv,text,sahara,True,9c89432e-913c-4d39-8e45-3f4124a8b24b,44.088,Hausa,http://speech-app.s3.amazonaws.com/static/audio/uploads/c5fc4642-e33b-4e4e-b7c8-2a92f1896b08/870c57409d546eee8cff882e8e0baf05_HXZVHbzE.wav,"Wata mai kula da ƙaramin yaro ta lura cewa yaron da take kulawa yana fama da wahalar numfashi, kuma numfashinsa ba ya tafiya yadda ya kamata. Ta kuma lura cewa yaron yana ta yin tari akai-akai, kuma tari ne mai tsanani.
Yaron ba jariri ba ne da aka watsar tun yana haihuwa, kuma ba yaro ba ne da ake yi wa wanka da ruwan sanyi. To, me ne zai iya jawo wa ƙaramin yaro wahalar numfashi da tari mai tsanani, kuma me ya sa numfashin yaron ba zai kasance cikin sauƙi kamar yadda ya kamata ba? Mene ne ya kamata a yi domin taimaka wa yaron a wannan yanayin?",Translate_only_Eng_to_Hausa,/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Hausa/870c57409d546eee8cff882e8e0baf05_HXZVHbzE.wav
gemma4-12b,"Wannan hali na tari ba tare da tsayawa ba tare da wahalar numfashi, musamman da dare, yana nuna cewa yaron na iya kasancewa da matsalar numfashi (asthma) ko kuma wata cutar da ke shafar hanyoyin numfashi. Wahalar numfashi da kuma sautin kirji na nuna cewa hanyoyin numfashi sun kumbura ko sun cika da mucus, wanda ke sa yaro ya kasa samun iska yadda ya kamata. Alamomin haɗari da ya kamata a lura da su sun hada da canjin launin fuska ko murmushin yaro zuwa kurkure, numfashi mai tsanani (retractions), ko kuma yaron ya kasa yin magana sakamakon rashin iska. Dole ne a guji abubuwan da ke sa tari kamar hadin zuwa kura, hayar mota, kwayoyin cuta, ko kuma yanayin daɗin da yake sa yaro ya yi tari. Ya kamata a kai yaron asibiti nan da gaggawa don ba shi magungunan da za su buɗe hanyoyin numfashinsa da kuma siyan kariya.",,gemma4_12b_sahara_text_in_results.csv,text,sahara,True,d1d0b82b-60cb-41dc-a682-dc0091e0bc3b,78.267,Hausa,http://speech-app.s3.amazonaws.com/static/audio/uploads/b1ed389a-ddbd-4573-9765-b4ee2fdf89f7/63b31acf5d9da5587a7539778fd469a4_Aq7CU5Ez.wav,"Wata uwa ta lura cewa tun kwanaki da suka gabata, ɗanta ya fara yin tari ba tare da tsayawa ba. Da farko, ta yi tunanin mura ce ta kama masa ƙirji kuma za ta warke da kanta. Amma tari bai ragu ba. Kowace dare, yaron yana farkawa ba zato saboda tsananin tari. Wasu lokutan kuma yana wahalar numfashi, kamar yana fama da rashin samun iska yadda ya kamata. Uwar kan ɗauke shi ta zaunar da shi a tsaye, sannan tana jin ƙirjinsa na yin ƙara yayin da yake numfashi. Wannan yana hana yaron yin barci cikin kwanciyar hankali da dare. Wata rana, bayan dare da yaron ya yi tari mai tsanani kuma ya yi fama da wahalar numfashi, uwar ta yanke shawarar kai shi asibiti. Ta so ta san abin da ke haddasa tari, abin da ke jawo wahalar numfashi, da kuma yadda za ta taimaka wa yaron. Tambayata ita ce: Mene ne zai iya sa yaro ya yi tari mai tsanani tare da wahalar numfashi, musamman da dare? Waɗanne alamomin haɗari ya kamata a lura da su idan yaro yana tari? Kuma waɗanne abubuwa ya kamata a guje musu domin hana ko rage wannan tari?",Translate_only_Eng_to_Hausa,/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Hausa/63b31acf5d9da5587a7539778fd469a4_Aq7CU5Ez.wav
gemma4-12b,"Zuciyar mace mai juna biyu na iya bugawa da sauri saboda ƙarancin jini (anemia), canjin sinadarin jiki, ko kuma matsinin da ke tasiri akan zuciya. Kumburin wuya na iya nuna matsalar sinadarin jiki ko kuma ciwon suga, wanda idan ba a magance ba, zai iya shafar girman jariri da kuma hasashensa. Alamomin haɗari da ya kamata a kula da su sun hada da rashin iya yin katse ko kwararar fenti, faduwa, da kuma rage yawan yawan kuka ko jijiyoyin jariri. Ya kamata ta rage cin abinci mai yawan gishiri da fatar daniya, sannan ta kara cin abinci mai ƙarfi kamar kayan lambu da sinadarin ƙarfe don magance ƙarancin jini. Tabbatan lafiya a asibiti da yin gwajin jini da suga shi ne mafi mahimmanci don tabbatar da lafiyar ita da jaririnta.",,gemma4_12b_sahara_text_in_results.csv,text,sahara,True,e00c107f-029a-4b5d-907e-9d2f9bec6e79,85.516,Hausa,http://speech-app.s3.amazonaws.com/static/audio/uploads/2a4da636-9925-4d10-ad0e-6457227ccc2d/c0cfdfc2cef4131fb84a167973ac44f0_FNPYBehy.wav,"Wata mata mai juna biyu mai ciki wata shida da ke zaune a gidanmu ta fara lura cewa zuciyarta tana bugawa da sauri sosai, kamar mutum da ya gama gudu. Wani lokaci kuma tana jin gajiya sosai ba tare da ta yi wani aiki ba, sannan hannayenta suna ɗan rawa kaɗan.
Bayan wasu makonni, ta kuma lura cewa wuyanta ya fara kumbura a gaba. Da mutane suka fara gaya mata cewa wuyanta ya canza kuma ya kumbura fiye da da, sai ta tsorata ƙwarai. Ta fara tunanin ko wannan wata cuta ce da ke shafar mata masu juna biyu ko kuwa wata matsala ce dabam. Yanzu ta yanke shawarar zuwa ganin likita domin a gano abin da ke jawo wannan matsala.
Tambayata ita ce: Me zai iya sa zuciyar mace mai juna biyu ta rika bugawa da sauri kamar wadda ta gama gudu, tare da kumburin wuya? Wannan matsalar na iya shafar girma da ci gaban jaririn da ke cikin cikinta? Waɗanne alamomin haɗari ya kamata su rika sa ido a kansu a gida? Shin akwai wasu abinci ko abubuwan sha da ya kamata ta guje musu, ko kuma waɗanda ya kamata ta fi ci da sha a wannan lokaci?",Translate_only_Eng_to_Hausa,/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Hausa/c0cfdfc2cef4131fb84a167973ac44f0_FNPYBehy.wav
gemma4-12b,"Wannan matsala na iya faruwa saboda matsalolin jini (Uterine Fibroids), cututtukan matatalar jiki (Pregnancy complications), ko kuma matsalar kwayar jini (Menorrhagia/Endometrial issues). Matakan gaggawa sun hada da ba ta ruwan sanyi (IV fluids) don mayar da jinin da ta rasa, da kuma ba ta magungunan rage jini (Tranexamic Acid) ko magungunan rage kwayar jini (Antifibrinolytics). Dole ne a yi gwajin jini (CBC) don duba yawan kwayar jini da kuma gwajin daidai ko akwai ciki (Urine Pregnancy Test) don sanin dalilin asalin matsalar. Idan matsalar ta ci gaske, ana iya yin lasisi (Laparoscopy) ko sarrafa jini ta hanyar magunguna ko kirki (Surgery) dangane da abin da gwajin ya nuna. Muhimmin mataki shine kula da yanayin jini da kuma tabbatar da cewa ba ta jin raunin barin ciki ba kafin a yanke shawara.",,gemma4_12b_sahara_text_in_results.csv,text,sahara,True,5477b83b-a369-4ba1-a7e6-564d52dda9f5,82.394,Hausa,http://speech-app.s3.amazonaws.com/static/audio/uploads/3e9a8b92-f7ce-4cb3-a30c-548fc416ca6f/51d0d8f35106c95d7f1e1eb7f026e828_DxPlTW5Z.wav,"An kawo wata mata asibiti da safiyar yau saboda tana zubar da jini mai yawa, kuma hakan ya jawo mata matsananciyar damuwa. An tambaye ta ko wannan ya taɓa faruwa da ita a baya, sai ta ce eh, ya taɓa faruwa kusan sau biyu, inda take jin ciwo sannan zubar jinin yana zuwa lokaci-lokaci.
Daga nan aka tambaye ta ko tana iya yin ɓarin ciki, amma ta ce ba ta san ko tana da ciki ko kuwa ta taɓa samun ciki ba. An kuma tambaye ta yaushe ne ta yi al'ada ta ƙarshe, sai ta ce ba da daɗewa ba ne, domin ta yi al'ada kusan wata ɗaya da rabi da ya wuce kafin wannan zubar jinin ya sake farawa da safiyar yau.
Don Allah, me ne zai iya sa mace ta yi irin wannan zubar jini mai yawa? Waɗanne matakan gaggawa za a iya ɗauka? Waɗanne magunguna ko hanyoyin jinya za a iya ba ta domin ceton rayuwarta da dakatar da zubar jinin? Waɗanne magunguna ko allurai masu taimakawa wajen rage ko dakatar da zubar jini za a iya fara ba ta? Kuma waɗanne gwaje-gwaje za a iya yi domin gano ainihin abin da ke haifar da irin wannan tsananin zubar jini?",Translate_only_Eng_to_Hausa,/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Hausa/51d0d8f35106c95d7f1e1eb7f026e828_DxPlTW5Z.wav
gemma4-12b,"Wannan yanayi yana nuna cewa jaririn yana da matsalar ""Congenital Anomaly"" wajen kewayen baki (Cleft Lip/Palate) wanda ke hana shi shan nono yadda ya kamata, sannan kuma yana da matsalar numfashi (Respiratory Distress). Kore-kore a leben jariri yana nuna akwai rashin daidai a cikin jikin jaririn, wanda zai iya kasancewa sakamakon cutar da take da shi ko kuma wani ciwon jinina. Saboda jaririn yana fafutuka da samun wahalar numfashi, wannan yana da hadari sosai ga rayuwarsa kuma yana bukatar ganin likita nan take don bincike. Ba za a iya ba da magani kawai ba; dole ne a yi bincike na cikaki (Clinical Examination) domin tabbatar da dalilin rashin numfashi da kuma yadda za a yi tsarin kula da baki da kuma cin abinci. Abin da ya fi mahimmanci shi ne a samar da hanyar da jaririn zai iya samun abinci da numfashi cikin sauƙi yayin da ake kula da lafiyarsa.",,gemma4_12b_sahara_text_in_results.csv,text,sahara,True,61eae2f0-37fa-498b-b81e-2b1c67c6172f,84.041,Hausa,http://speech-app.s3.amazonaws.com/static/audio/uploads/b088fa01-3d9f-4420-90df-994556640c49/9a319580d5dee2f35ddda168527a4c7d_VHQ8jn6g.wav,"Wata uwa daga cikin iyayen da galibi suke kawo jariransu don yin alluran rigakafi ta bayyana cewa ta lura jaririnta sabon haihuwa yana da matsala a kewayen baki, kuma leɓun jaririn suna bayyana da ɗan kore-kore 
Yau kuma, ta lura cewa lokacin da take ba jaririn nono, jaririn yana fafutuka, yana hucin neman iska, kuma yana samun wahalar yin numfashi yadda ya kamata. Ta ce wannan ne abun da ya sa ta damu domin ba ta san abin da ke faruwa da jaririn ba.
Mene ne zai iya sa leɓun sabon jariri bayyana da ɗan kore-kore  Mene ne kuma zai iya sa jariri fafutuka da samun wahalar yin numfashi lokacin da yake shan nono? Shin za a iya bayar da magani, ko kuwa ya kamata a binciki jaririn ne
",Translate_only_Eng_to_Hausa,/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Hausa/9a319580d5dee2f35ddda168527a4c7d_VHQ8jn6g.wav
gemma4-12b,"Wannan hali da mace ke fama da shi, wanda ya hada da yawan zubar jini, fari da jiki, da kuma sanyi, yana nuna cewa ta shiga yanayin ""Hypovolemic Shock"" sakamakon asarar jini da yawa (Postpartum Hemorrhage). Akwai yiwuwar rashin tsabta da kyau bayan haihuwa ya haddasa kwayoyin cuta (infection), wanda ke kara sa jiki yin rawar sanyi da zafi, amma asharin jini ne babban dalilin fadin jiki da rawar sanyi. A halin yanzu, mara lafiya tana bukatar kulawa ta gaggawa ta hanyar saka ""IV fluids"" da kuma jinin da aka samu (blood transfusion) don mayar da jikinta da karfi. Ba zan iya rubuta allura ko magani ba domin wannan yanayi yana bukatar ganin likita a asibiti don daukar matakan gaggawa na kare rayuwarta. Shiga asibiti ne mafi kyawun mataki domin tsammani da kuma magani na gaggawa.",,gemma4_12b_sahara_text_in_results.csv,text,sahara,True,e7b04c2d-dde7-44fa-9117-27eba0ff62d2,64.463,Hausa,http://speech-app.s3.amazonaws.com/static/audio/uploads/14023f73-6c81-4d59-ba9f-72ef4cbd3405/8c4cd99daa4ebc6e9415cf637678cd21_CGG55dnb.wav,"Wata kaka ta lura cewa 'yarta, wadda ta haihu kwana uku da suka wuce, tana fama da zubar jini bayan haihuwa fiye da yadda ake tsammani. Ta kuma lura cewa jikinta ya fara yin fari sosai; hannayenta, ƙafafunta, fuskarta da kunnuwanta duk sun yi fari. Tana rawar sanyi kuma jikinta yana da zafi. Sai dai a cikin kwanaki ukun nan, ta lura cewa hannaye da ƙafafunta sun yi sanyi ƙwarai, kuma ta gaji matuƙa har ba ta iya yin komai. Wannan ne ya sa ta kawo ta asibiti domin likita ya duba ta.
Ta tambayi likita kai tsaye ko akwai yiwuwar mahaifar ba a tsabtace ta yadda ya kamata ba bayan haihuwa, wanda hakan ne yake haddasa wannan zubar jini mai yawa. Ta kuma roƙi likita da ya rubuta mata allura ko magungunan da za su taimaka wajen dakatar da zubar jinin, domin ta dawo da ƙarfinta kuma ta sami damar kula da jaririnta.",Translate_only_Eng_to_Hausa,/home/gabby/gates_benchmark/qa_dataset/Translate_only_Eng_to_Hausa/8c4cd99daa4ebc6e9415cf637678cd21_CGG55dnb.wav
